br_inst_retired.all_branches_pebs:u,br_misp_retired.all_branches_pebs:u,cpu-cycles:u,instructions:u
5539105.0,118857.0,30042914.0,26659170.0
5576401.0,122967.0,30111996.0,26845967.0
5497419.0,116129.0,30102316.0,26360775.0
5550899.0,121609.0,30097623.0,26720650.0
5481197.0,117792.0,29983000.0,26334773.0
5510682.0,119661.0,30087416.0,26485078.0
5536922.0,119128.0,30100981.0,26604521.0
5446801.0,123622.0,30097745.0,26114936.0
5388286.0,140741.0,30104001.0,25943562.0
5412376.0,129099.0,30090377.0,25971663.0
5461803.0,117613.0,30107577.0,26265463.0
5512763.0,117463.0,30100320.0,26499486.0
5435148.0,116475.0,30109007.0,26085120.0
5420649.0,116953.0,30101484.0,25999476.0
5300735.0,116275.0,29977543.0,25416410.0
5419187.0,124953.0,30094026.0,26034701.0
5218311.0,131966.0,30109221.0,25053384.0
5317432.0,134276.0,30099125.0,25557882.0
5263720.0,131893.0,30106968.0,25338267.0
5310017.0,138975.0,30098610.0,25530401.0
5300377.0,133535.0,30103361.0,25460752.0
5284437.0,135737.0,30098567.0,25439499.0
5326379.0,134047.0,30099014.0,25580799.0
5300401.0,136591.0,30109831.0,25514493.0
5188960.0,133110.0,29971375.0,24909542.0
5411350.0,119782.0,30101062.0,26045988.0
5419918.0,116575.0,30096451.0,26039559.0
5421914.0,117982.0,30109101.0,26103607.0
5468888.0,116500.0,30101913.0,26286145.0
5369125.0,113792.0,30109470.0,25844480.0
5430662.0,117848.0,30101449.0,26092229.0
5422620.0,114633.0,30110070.0,26041066.0
5338560.0,113675.0,30094422.0,25627732.0
5360492.0,116237.0,30108522.0,25738255.0
5342299.0,113808.0,29976231.0,25648992.0
5376303.0,114239.0,30038334.0,25865578.0
5413022.0,113867.0,30104112.0,25987514.0
5411832.0,116666.0,30082712.0,25969017.0
5383269.0,113126.0,30096641.0,25790556.0
5420568.0,115404.0,30109478.0,26051323.0
5416882.0,113453.0,30096106.0,26048210.0
5385566.0,113412.0,30106651.0,25834021.0
5401219.0,115028.0,30109469.0,25896960.0
5451791.0,118007.0,30100891.0,26117729.0
5312843.0,114854.0,29982932.0,25491827.0
5362285.0,117844.0,30091282.0,25728708.0
5254871.0,133486.0,30104509.0,25235686.0
5339253.0,131521.0,30099805.0,25657681.0
5410910.0,115365.0,30106873.0,25999244.0
5394027.0,121881.0,30100643.0,25921104.0
5329298.0,134679.0,30097052.0,25617888.0
5313482.0,134754.0,30043381.0,25512125.0
5371491.0,128761.0,30111167.0,25755872.0
5347985.0,114307.0,30027085.0,25708735.0
5393309.0,115462.0,30058640.0,25917797.0
5427086.0,118308.0,30096389.0,26114574.0
5427710.0,114770.0,30103037.0,26094764.0
5438621.0,118645.0,30103046.0,26145900.0
5443110.0,114105.0,30109912.0,26150836.0
5474801.0,120798.0,30100857.0,26336791.0
5432110.0,119092.0,30102683.0,26063497.0
5495433.0,118956.0,30081880.0,26438304.0
5451293.0,114998.0,30095414.0,26143006.0
5483274.0,119235.0,30029680.0,26354910.0
5393855.0,118149.0,30044836.0,25933347.0
5477056.0,116631.0,30106179.0,26328932.0
5464754.0,117276.0,30100777.0,26234942.0
5476170.0,117514.0,30110134.0,26304395.0
5416987.0,117141.0,30096518.0,26015164.0
5455809.0,117858.0,30111127.0,26245262.0
5390253.0,114997.0,30046061.0,25918478.0
5401564.0,137978.0,30111268.0,25998117.0
5261712.0,130701.0,30099650.0,25205604.0
5275595.0,131754.0,29977308.0,25346541.0
5360596.0,127154.0,30086559.0,25754527.0
5405512.0,117573.0,30106913.0,26013258.0
5501615.0,124629.0,30097824.0,26484713.0
5268330.0,133272.0,30109391.0,25258936.0
5349567.0,135128.0,30096798.0,25684951.0
5441001.0,126722.0,30079059.0,26121492.0
5121946.0,111596.0,29906573.0,24566753.0
5372741.0,114498.0,30086400.0,25780333.0
5258991.0,115125.0,30099388.0,25230945.0
5217339.0,112892.0,29965821.0,25033696.0
5373573.0,115506.0,30106717.0,25824956.0
5409207.0,117719.0,30087822.0,26005252.0
5482614.0,117867.0,30108267.0,26313578.0
5473839.0,120107.0,30096454.0,26349321.0
5456465.0,117064.0,30104037.0,26210681.0
5429471.0,116956.0,30058778.0,26126040.0
5487303.0,116230.0,30108146.0,26366061.0
5385988.0,117871.0,30090547.0,25787911.0
5434311.0,116245.0,30044112.0,26116829.0
5353369.0,115909.0,29968959.0,25715404.0
5434897.0,119189.0,30104909.0,26143113.0
5453305.0,112301.0,30094585.0,26131106.0
5485011.0,120408.0,30104967.0,26382580.0
5395920.0,115711.0,30091808.0,25819676.0
5504123.0,119345.0,30104947.0,26458206.0
5481134.0,119630.0,30099774.0,26318567.0
5482078.0,117232.0,29956949.0,26327736.0
5507338.0,120676.0,30104083.0,26479887.0
5547269.0,116564.0,30096589.0,26609148.0
5362245.0,117983.0,29970389.0,25724274.0
5471592.0,116189.0,30089007.0,26281109.0
5465308.0,119179.0,30098350.0,26281392.0
5524487.0,120057.0,30098920.0,26504531.0
5519722.0,119620.0,30108860.0,26562619.0
5431974.0,115734.0,30045514.0,26087163.0
5435813.0,118173.0,30101563.0,26176173.0
5459682.0,116732.0,30099228.0,26237776.0
5538176.0,118828.0,30107583.0,26593266.0
5455361.0,116780.0,30061949.0,26203242.0
5388403.0,116930.0,29991186.0,25859581.0
5399329.0,115741.0,30032538.0,25985682.0
5434937.0,116805.0,30022232.0,26109856.0
5518029.0,116021.0,30033720.0,26461681.0
5479941.0,118011.0,30040619.0,26331973.0
5471386.0,118929.0,30099578.0,26243439.0
5461621.0,114562.0,30111301.0,26169828.0
5493388.0,118809.0,30106324.0,26398616.0
5406107.0,114413.0,30042276.0,25887118.0
5558174.0,116958.0,30103905.0,26715454.0
5317176.0,126314.0,29973256.0,25489881.0
5332599.0,124591.0,30104956.0,25627374.0
5454315.0,115787.0,30093885.0,26228380.0
5427077.0,115828.0,30105235.0,26046683.0
5340917.0,130053.0,30092952.0,25640328.0
5470671.0,115635.0,30105535.0,26269689.0
5378177.0,115353.0,30098924.0,25822986.0
5448363.0,117769.0,30107533.0,26233391.0
5410900.0,115447.0,30102584.0,26014347.0
5345392.0,115563.0,30100853.0,25707483.0
5311111.0,113276.0,29970408.0,25514143.0
5413936.0,119073.0,30104301.0,25955912.0
5512005.0,116518.0,30098641.0,26440348.0
5533631.0,117444.0,30107181.0,26524764.0
5463605.0,118600.0,30099085.0,26212532.0
5411513.0,113929.0,30107130.0,25938212.0
5434916.0,118366.0,30095587.0,26094603.0
5434539.0,115400.0,30097663.0,26064079.0
5453717.0,118627.0,30106490.0,26263316.0
5397978.0,115523.0,30093307.0,25919596.0
5299400.0,116602.0,29988653.0,25459637.0
5384052.0,115479.0,30094975.0,25846824.0
5436263.0,117643.0,30100381.0,26128600.0
5440075.0,117666.0,30097716.0,26162365.0
5445956.0,115765.0,30108214.0,26169388.0
5396958.0,119919.0,30097235.0,25891076.0
5403529.0,117469.0,30058395.0,25919160.0
5440300.0,116051.0,30101692.0,26130866.0
5427686.0,119755.0,30103500.0,26083046.0
5466376.0,117435.0,30096082.0,26256593.0
5410782.0,119554.0,29982161.0,25997282.0
5449496.0,117749.0,30096271.0,26180272.0
5364676.0,129832.0,30105461.0,25718854.0
5471669.0,118099.0,30035250.0,26295386.0
5433286.0,116387.0,30100767.0,26130039.0
5426770.0,116463.0,30099520.0,26108726.0
5463631.0,118250.0,30102025.0,26311835.0
5438594.0,116613.0,30109609.0,26143655.0
5438163.0,117860.0,30100290.0,26166063.0
5392235.0,117074.0,30040740.0,25917777.0
5368819.0,115660.0,29978052.0,25821163.0
5431954.0,115320.0,30103866.0,26119519.0
5452278.0,116050.0,30098835.0,26205010.0
5403714.0,116194.0,30108381.0,25916424.0
5412802.0,113663.0,30101879.0,26004488.0
5463655.0,118137.0,30048357.0,26274365.0
5405240.0,114841.0,30098761.0,25912383.0
5502101.0,119164.0,30106948.0,26472241.0
5410732.0,115570.0,30098323.0,25939585.0
5415239.0,118623.0,30023888.0,26038343.0
5402661.0,116757.0,30043677.0,25937631.0
5428687.0,119761.0,30102802.0,26092668.0
5425901.0,118112.0,30094639.0,26092684.0
5392233.0,126053.0,30109280.0,25955567.0
5231411.0,135023.0,30098293.0,25132430.0
5306411.0,136058.0,29995407.0,25527569.0
5292872.0,125361.0,30112863.0,25398850.0
5471513.0,116859.0,30093709.0,26316104.0
5248918.0,135527.0,30032215.0,25233455.0
5396783.0,115857.0,30121539.0,25947235.0
5405886.0,117204.0,30106196.0,26016067.0
5373708.0,114314.0,30089923.0,25810552.0
5437513.0,118150.0,30104279.0,26179719.0
5442621.0,118747.0,30092341.0,26151564.0
5252183.0,123746.0,30104835.0,25243143.0
5469832.0,115701.0,30092640.0,26255648.0
5265140.0,114398.0,30097246.0,25325020.0
5340217.0,116765.0,30094050.0,25695233.0
5330532.0,114561.0,30106163.0,25600643.0
5382755.0,116914.0,29964222.0,25889072.0
5405542.0,115106.0,30106265.0,25922996.0
5442268.0,117757.0,30090823.0,26174532.0
5442434.0,115439.0,30106838.0,26120830.0
5423649.0,117846.0,30099437.0,26077196.0
5437114.0,115228.0,30107728.0,26074901.0
5420405.0,115303.0,30101192.0,26061176.0
5446800.0,117851.0,30095953.0,26153796.0
5458203.0,115435.0,30058096.0,26237915.0
5437818.0,117629.0,30094983.0,26095020.0
5373380.0,116589.0,29984180.0,25798752.0
5423851.0,115875.0,30086977.0,26056181.0
5413251.0,121689.0,30097427.0,26014563.0
5482544.0,116948.0,30097165.0,26384689.0
5480493.0,116034.0,30108792.0,26351486.0
5438848.0,116122.0,30093079.0,26127532.0
5438759.0,116772.0,30106298.0,26133933.0
5473027.0,117078.0,30101400.0,26277456.0
5372690.0,117005.0,30103830.0,25778270.0
5452061.0,117641.0,30103195.0,26206189.0
5367531.0,115678.0,29985728.0,25763624.0
5433934.0,116018.0,30099446.0,26094857.0
5398569.0,115481.0,30109048.0,25902345.0
5394643.0,118074.0,30098020.0,25878457.0
5373526.0,113057.0,30106516.0,25816226.0
5463398.0,118302.0,30102983.0,26286861.0
5375253.0,114711.0,30101131.0,25759054.0
5482192.0,117275.0,30057493.0,26330769.0
5446171.0,117623.0,30100482.0,26183279.0
5415819.0,115164.0,30109498.0,25999660.0
5427191.0,117726.0,29964344.0,26101490.0
5399071.0,114878.0,30104544.0,25918244.0
5479678.0,119367.0,30097616.0,26386023.0
5447044.0,116612.0,30104608.0,26155017.0
5501267.0,118534.0,30101840.0,26430154.0
5385181.0,118022.0,30107336.0,25894521.0
5418031.0,116037.0,30092746.0,26038143.0
5424493.0,117824.0,30109022.0,26084863.0
5230749.0,131922.0,30098661.0,25106822.0
5238237.0,133400.0,30107823.0,25181662.0
5248316.0,116063.0,29969453.0,25193058.0
5308735.0,114082.0,30105054.0,25544963.0
5336711.0,115227.0,30094165.0,25662791.0
5343829.0,114743.0,30047781.0,25673346.0
5382184.0,114148.0,30095979.0,25902425.0
5364017.0,116513.0,30099883.0,25790572.0
5410756.0,115174.0,30106154.0,26016828.0
5448004.0,112903.0,30100518.0,26194337.0
5381623.0,117137.0,30104869.0,25882714.0
5418506.0,118470.0,30047207.0,26038862.0
5265376.0,114243.0,29985268.0,25241101.0
5335846.0,111853.0,30098814.0,25605501.0
5461482.0,120111.0,30106501.0,26279208.0
5408289.0,114112.0,30094666.0,25906000.0
5377900.0,117662.0,30103759.0,25825177.0
5398759.0,115706.0,30091816.0,25886805.0
5434494.0,116115.0,30108582.0,26096789.0
5383079.0,116277.0,30048354.0,25883089.0
5434132.0,115927.0,30110506.0,26021171.0
5423837.0,115860.0,30051057.0,26045801.0
5365447.0,115559.0,29983996.0,25790992.0
5461962.0,118528.0,30098313.0,26206133.0
5509877.0,118410.0,30107844.0,26470284.0
5510273.0,116194.0,30103968.0,26427738.0
5498673.0,118417.0,30005909.0,26447182.0
5386319.0,115336.0,30109137.0,25845237.0
5543919.0,121958.0,30093110.0,26706368.0
5483967.0,116576.0,30055108.0,26344066.0
5509182.0,120248.0,30022996.0,26470311.0
5443713.0,115315.0,30106789.0,26072689.0
5376695.0,118791.0,29971250.0,25793741.0
5458557.0,116827.0,30106465.0,26179793.0
5397224.0,115706.0,30093684.0,25887010.0
5427347.0,118282.0,30088633.0,26057005.0
5404208.0,117821.0,30096774.0,25858368.0
5437961.0,115528.0,30105416.0,26083222.0
5450054.0,118494.0,30100828.0,26209663.0
5460359.0,118312.0,30108232.0,26226781.0
5388962.0,125225.0,30047838.0,25903996.0
5316607.0,131273.0,30106576.0,25505466.0
5372486.0,113885.0,29973864.0,25782025.0
5431644.0,118109.0,30101436.0,26094729.0
5387268.0,113617.0,30101474.0,25817456.0
5480954.0,118387.0,30108379.0,26346492.0
5397583.0,115975.0,30109057.0,25924274.0
5449435.0,117647.0,30098628.0,26179686.0
5446817.0,118949.0,30107729.0,26141687.0
5420477.0,115742.0,29897512.0,26019927.0
5463193.0,117529.0,30109874.0,26218433.0
5377721.0,115140.0,30022101.0,25800564.0
5418047.0,114882.0,29991563.0,26015391.0
5444539.0,119379.0,30099678.0,26152139.0
5423438.0,112666.0,30109290.0,25996890.0
5453137.0,120339.0,30098805.0,26205554.0
5366004.0,114997.0,30107519.0,25734718.0
5352706.0,122564.0,30087598.0,25706129.0
5261038.0,133648.0,30111149.0,25228750.0
5338673.0,127834.0,30032502.0,25656257.0
5405101.0,117692.0,30110353.0,25949943.0
5415613.0,114891.0,30023473.0,26008205.0
5392882.0,117001.0,30056224.0,25926598.0
5381804.0,112480.0,30092715.0,25839808.0
5460818.0,118125.0,30105335.0,26232879.0
5318640.0,113122.0,30101328.0,25449972.0
5439097.0,119544.0,30092916.0,26126875.0
5474172.0,115399.0,30101837.0,26241263.0
5408163.0,119002.0,30099464.0,25928771.0
5416399.0,116674.0,30058910.0,25997487.0
5383544.0,117072.0,30100425.0,25791106.0
5340811.0,117754.0,29896269.0,25661694.0
5450114.0,115866.0,30089804.0,26201999.0
5438601.0,118882.0,30102328.0,26120018.0
5431951.0,113951.0,30094857.0,26100065.0
5412031.0,117442.0,30102415.0,25934446.0
5496282.0,115028.0,30096961.0,26351875.0
5521208.0,119344.0,30104102.0,26505695.0
5488774.0,118180.0,30051451.0,26367615.0
5537400.0,119092.0,30104921.0,26572262.0
5480614.0,117727.0,30032778.0,26384214.0
5427311.0,116238.0,29965677.0,26019676.0
5476191.0,119713.0,30085905.0,26256672.0
5578543.0,118610.0,30086266.0,26823399.0
5425481.0,118392.0,30012210.0,26028405.0
5444328.0,117656.0,30100785.0,26072283.0
5520603.0,120145.0,30105556.0,26516835.0
5435164.0,122105.0,30086856.0,26009816.0
5504687.0,125268.0,30069324.0,26429126.0
5459282.0,119573.0,30096841.0,26182000.0
5460389.0,119193.0,30105223.0,26272098.0
5306173.0,127379.0,29968051.0,25443394.0
5440231.0,135944.0,30105175.0,26158235.0
5433758.0,119583.0,30025003.0,26082844.0
5471096.0,117737.0,30110272.0,26286603.0
5491247.0,120279.0,30098931.0,26402022.0
5468043.0,116953.0,30106116.0,26251542.0
5495413.0,120358.0,30097308.0,26414279.0
5481661.0,118016.0,30104390.0,26347845.0
5497245.0,120357.0,30094300.0,26455320.0
5480570.0,117113.0,30108639.0,26343264.0
5393142.0,119273.0,29970647.0,25915750.0
5455113.0,119460.0,30104740.0,26161109.0
5419531.0,120520.0,30096945.0,26013090.0
5479767.0,121926.0,30084570.0,26303506.0
5522324.0,116759.0,30106007.0,26451253.0
5482470.0,121778.0,30087206.0,26369892.0
5420921.0,116643.0,30102733.0,25976614.0
5598825.0,122375.0,30089783.0,26926942.0
5514267.0,117224.0,30108064.0,26440816.0
5460864.0,121673.0,30097050.0,26253159.0
5453337.0,118419.0,29975028.0,26179360.0
5501173.0,116930.0,30093294.0,26426025.0
5463602.0,120229.0,30102678.0,26287694.0
5381533.0,114497.0,30093873.0,25810444.0
5409090.0,119509.0,30106680.0,26038989.0
5389929.0,114943.0,30097627.0,25851191.0
5385861.0,118770.0,30100369.0,25884477.0
5299033.0,114694.0,30091535.0,25446439.0
5358898.0,117401.0,30055893.0,25733201.0
5360824.0,115462.0,30100061.0,25755507.0
5351643.0,118504.0,29980332.0,25732397.0
5358784.0,114336.0,30088025.0,25706269.0
5365579.0,118640.0,30101577.0,25791495.0
5349150.0,115318.0,30108244.0,25674800.0
5399083.0,116001.0,30090755.0,25964542.0
5373495.0,114452.0,30106479.0,25795796.0
5390614.0,116737.0,30096352.0,25860393.0
5397566.0,115847.0,30105570.0,25955797.0
5336238.0,113321.0,30089249.0,25641407.0
5414453.0,119587.0,30105590.0,26007015.0
5146595.0,130271.0,29922083.0,24610495.0
5336555.0,123591.0,30105084.0,25618743.0
5394659.0,113882.0,30092422.0,25887894.0
5444140.0,117528.0,30104406.0,26118356.0
5342159.0,113861.0,30095584.0,25650461.0
5373988.0,115417.0,30105078.0,25789806.0
5455568.0,118150.0,30096678.0,26248499.0
5450841.0,116253.0,30055996.0,26227822.0
5373198.0,115731.0,30095624.0,25832244.0
5441625.0,118015.0,30106888.0,26192212.0
5380674.0,115170.0,29974467.0,25866666.0
5404404.0,117339.0,30104751.0,25947196.0
5436035.0,115286.0,30097787.0,26137304.0
5474420.0,121010.0,30046152.0,26308651.0
5457264.0,112277.0,30112866.0,26237243.0
5432377.0,119512.0,30090588.0,26064122.0
5401049.0,113966.0,30040211.0,25843805.0
5503489.0,117499.0,30099505.0,26480395.0
5443018.0,117938.0,30097648.0,26107004.0
5468046.0,114167.0,30100036.0,26248695.0
5377145.0,118607.0,29987579.0,25786484.0
5554293.0,114147.0,30042268.0,26659817.0
5450286.0,116723.0,30105908.0,26129146.0
5341671.0,113648.0,30094416.0,25616867.0
5476750.0,120092.0,30104838.0,26350766.0
5483470.0,118659.0,30092614.0,26396435.0
5454780.0,116318.0,30107980.0,26199066.0
5413754.0,116684.0,30093189.0,25986562.0
5512517.0,116713.0,30106785.0,26469988.0
5454551.0,117826.0,30093982.0,26169313.0
5387943.0,127644.0,29983222.0,25857255.0
5348544.0,120528.0,30093506.0,25745358.0
5446864.0,118780.0,30093852.0,26233502.0
5415679.0,114665.0,30104647.0,26006194.0
5420352.0,117363.0,30095925.0,26071621.0
5402286.0,115404.0,30051757.0,25933125.0
5415584.0,117979.0,30104947.0,26073565.0
5420571.0,114655.0,30108720.0,26033966.0
5343554.0,116364.0,30077980.0,25662953.0
5361316.0,124990.0,30023015.0,25702088.0
5317195.0,114263.0,30039443.0,25527142.0
5379335.0,115187.0,30099320.0,25815922.0
5379676.0,115623.0,30091954.0,25895657.0
5453277.0,115114.0,30109019.0,26173256.0
5454009.0,118916.0,30097406.0,26196348.0
5428783.0,116341.0,30102625.0,26032327.0
5417796.0,115461.0,30093220.0,26010040.0
5434826.0,119160.0,30107110.0,26134541.0
5443574.0,112231.0,30099643.0,26152085.0
5424510.0,118415.0,29973145.0,26048421.0
5420552.0,117108.0,30096707.0,25957121.0
5440072.0,118641.0,30065346.0,26142545.0
5449004.0,118076.0,30109978.0,26144269.0
5438469.0,115791.0,30102232.0,26095648.0
5548382.0,119009.0,30108625.0,26660076.0
5415445.0,116161.0,30099961.0,25973934.0
5477381.0,118130.0,30107437.0,26269843.0
5416055.0,117066.0,30093895.0,25960152.0
5465507.0,117703.0,30107321.0,26239937.0
5405733.0,114571.0,29977806.0,25955384.0
5475184.0,116875.0,30106865.0,26305266.0
5512012.0,116006.0,30094133.0,26460718.0
5546042.0,120479.0,30105620.0,26647103.0
5502781.0,116435.0,30097825.0,26380954.0
5410189.0,115750.0,30106439.0,26004538.0
5518366.0,116604.0,30098484.0,26494156.0
5441239.0,116493.0,30108172.0,26117978.0
5419324.0,116955.0,30101274.0,26015008.0
5405179.0,112994.0,30112361.0,25996453.0
5345308.0,118160.0,29967275.0,25673642.0
5477830.0,111859.0,30042312.0,26283387.0
5426368.0,117955.0,30100233.0,26033427.0
5457766.0,118471.0,30063992.0,26220634.0
5420338.0,113122.0,30109552.0,25971206.0
5417805.0,117784.0,30094462.0,26030294.0
5374105.0,112458.0,30100643.0,25832675.0
5393785.0,118920.0,30101575.0,25938131.0
5432942.0,113618.0,30109426.0,26084526.0
5323951.0,114940.0,30102048.0,25530396.0
5361042.0,113426.0,29980868.0,25783682.0
5397459.0,115683.0,30091792.0,25921213.0
5182371.0,112278.0,30101778.0,24844165.0
5300508.0,110605.0,30101121.0,25460025.0
5377623.0,118759.0,30108811.0,25818259.0
5361894.0,113911.0,30097556.0,25734121.0
5308322.0,115289.0,30103348.0,25501002.0
5336866.0,113947.0,30098444.0,25620994.0
5407781.0,116599.0,30105180.0,25985324.0
5453731.0,114337.0,30098800.0,26225459.0
5323968.0,115631.0,29936976.0,25585354.0
5470175.0,116202.0,30094936.0,26287659.0
5413529.0,116919.0,30097095.0,26034301.0
5468139.0,113738.0,30111804.0,26265088.0
11724494.0,247376.0,64275581.0,56250865.0
5426447.0,118958.0,30094556.0,26093500.0
5540608.0,116706.0,30111827.0,26620659.0
5430782.0,115754.0,30100323.0,26127053.0
5415604.0,119043.0,30096498.0,26028820.0
5421732.0,114477.0,29983974.0,25937110.0
5397437.0,117320.0,30090125.0,25877720.0
5520208.0,114351.0,30106262.0,26495195.0
5447086.0,119310.0,30099115.0,26149904.0
5334800.0,114802.0,30110685.0,25517565.0
5464396.0,115942.0,30095606.0,26294671.0
5382334.0,118017.0,30106066.0,25830180.0
5457209.0,113256.0,30096464.0,26112586.0
5410726.0,117211.0,30106767.0,26016264.0
5370769.0,115567.0,30046091.0,25768959.0
5399386.0,115547.0,29984742.0,25922254.0
5332536.0,116729.0,30089839.0,25633827.0
5442282.0,116511.0,30054793.0,26168829.0
5365515.0,123378.0,30101786.0,25801561.0
5326528.0,133175.0,30108398.0,25603459.0
5337449.0,116157.0,29912282.0,25642830.0
5450102.0,115848.0,30110765.0,26224717.0
5523328.0,120121.0,30096115.0,26527424.0
5422175.0,115838.0,30042827.0,26054176.0
5445047.0,115872.0,30061290.0,26116200.0
5360199.0,114628.0,29978859.0,25697435.0
5422395.0,114347.0,30103151.0,25968455.0
5337641.0,115202.0,30093068.0,25575107.0
5466077.0,117797.0,30103198.0,26227664.0
5458129.0,115535.0,30094405.0,26208613.0
5491719.0,118049.0,30106580.0,26430414.0
5432475.0,118575.0,30095920.0,26116708.0
5501554.0,114446.0,30109202.0,26430645.0
5382364.0,117649.0,30039742.0,25812105.0
5484161.0,115947.0,30108503.0,26321566.0
5358418.0,116376.0,29982416.0,25685588.0
5590769.0,115915.0,30108212.0,26824924.0
5445897.0,118321.0,30091774.0,26164772.0
5415910.0,118040.0,30108031.0,26036043.0
5439294.0,115994.0,30102655.0,26092883.0
5478479.0,119737.0,30103569.0,26297883.0
5458423.0,115853.0,30100816.0,26155327.0
5458183.0,119044.0,30054784.0,26196204.0
5568994.0,116220.0,30110496.0,26663058.0
5380088.0,118756.0,30021108.0,25830277.0
5438156.0,119558.0,30052666.0,26122614.0
5373244.0,116941.0,30090537.0,25777850.0
5441443.0,118444.0,30107972.0,26137044.0
5446525.0,115385.0,30086960.0,26222999.0
5426260.0,117182.0,30045751.0,26036834.0
5471932.0,115909.0,30098252.0,26287753.0
5390829.0,130816.0,30110736.0,25913019.0
5378783.0,114910.0,30097480.0,25777335.0
5400370.0,119977.0,30110373.0,25971148.0
5373293.0,117184.0,29977521.0,25812958.0
5362305.0,113506.0,30056931.0,25799773.0
5474949.0,119360.0,30102549.0,26301072.0
5478292.0,114351.0,30108590.0,26330066.0
5377631.0,117121.0,30034969.0,25846265.0
5411831.0,119758.0,30107995.0,25992625.0
5255761.0,133565.0,30093738.0,25216289.0
5320535.0,137446.0,30109024.0,25593412.0
5307165.0,126404.0,30059082.0,25425655.0
5418988.0,117942.0,30096673.0,26029316.0
5420011.0,116359.0,29978821.0,26008094.0
5404559.0,118462.0,30048605.0,25991459.0
5454743.0,115513.0,30108611.0,26118780.0
5449465.0,117653.0,30101034.0,26163843.0
5411234.0,119568.0,30102031.0,26048836.0
5445162.0,115923.0,30095847.0,26128303.0
5362469.0,116610.0,30100956.0,25824070.0
5361038.0,115062.0,30098560.0,25724781.0
5459117.0,117498.0,30108349.0,26198014.0
5389485.0,113386.0,30099327.0,25850587.0
5353493.0,118564.0,29990895.0,25734983.0
5468042.0,116060.0,30095525.0,26280744.0
5392177.0,117897.0,30101322.0,25838306.0
5386186.0,117715.0,30100482.0,25825787.0
5407111.0,120557.0,30107897.0,26005969.0
5420159.0,115184.0,30094228.0,26035908.0
5407666.0,117990.0,30105572.0,25989919.0
5433972.0,117431.0,30102283.0,26081346.0
5387197.0,116183.0,30094183.0,25887283.0
5461058.0,117664.0,30109244.0,26299903.0
5339470.0,118041.0,29974043.0,25678746.0
5394741.0,112853.0,30105933.0,25908636.0
5490197.0,118925.0,30091816.0,26403145.0
5439257.0,115257.0,30107043.0,26089314.0
5383876.0,114110.0,30094977.0,25814309.0
5428848.0,115500.0,30098416.0,26073106.0
5355265.0,114199.0,30049715.0,25703764.0
5421452.0,114921.0,30109751.0,26048080.0
5470556.0,114917.0,30100123.0,26181299.0
5453104.0,116212.0,30109130.0,26246664.0
5408293.0,116441.0,29971594.0,25975655.0
5343866.0,117097.0,30102944.0,25666756.0
5372788.0,113623.0,30101634.0,25744575.0
5416551.0,118960.0,30104882.0,25997230.0
5381691.0,114998.0,30095425.0,25845203.0
5470431.0,117887.0,30101977.0,26269705.0
5334481.0,116350.0,30088683.0,25601748.0
5318440.0,113097.0,30008021.0,25533896.0
5433209.0,116957.0,30107347.0,26130771.0
5323140.0,115645.0,30052198.0,25556110.0
5314377.0,115771.0,29984874.0,25557699.0
5422994.0,116906.0,30086111.0,26074962.0
5413117.0,117005.0,30102029.0,26051802.0
5415161.0,115020.0,30097927.0,26001906.0
5388924.0,116321.0,30108888.0,25874678.0
5412426.0,116118.0,30012965.0,26008952.0
5401168.0,116893.0,30110872.0,25953198.0
5423470.0,115296.0,30091354.0,26062650.0
5367424.0,118852.0,30106105.0,25763318.0
5510961.0,122691.0,30098062.0,26419800.0
5244730.0,134917.0,29985878.0,25167552.0
5306342.0,122721.0,30093575.0,25467233.0
5388440.0,115219.0,30107839.0,25864254.0
5316863.0,116742.0,30089750.0,25499767.0
5391639.0,114070.0,30107473.0,25901437.0
5378152.0,117464.0,30098728.0,25836403.0
5371337.0,113817.0,30101380.0,25769968.0
5440826.0,116948.0,30110980.0,26154797.0
5409506.0,114885.0,30045043.0,25959324.0
5430567.0,118532.0,30102792.0,26077876.0
5349663.0,113600.0,29981757.0,25671802.0
5405250.0,117027.0,30104751.0,25940193.0
5413007.0,116101.0,30097459.0,25988484.0
5486229.0,115574.0,30105637.0,26363909.0
5434880.0,118247.0,30096023.0,26119361.0
5461108.0,116942.0,30101032.0,26215700.0
5484968.0,118725.0,30096000.0,26366495.0
5479074.0,117092.0,30109498.0,26264581.0
5475228.0,119779.0,30102797.0,26281269.0
5446538.0,116409.0,30105304.0,26101069.0
5440322.0,119072.0,29969424.0,26152421.0
5413897.0,116528.0,30099895.0,25967498.0
5484294.0,120402.0,30097501.0,26340885.0
5453148.0,116217.0,30110496.0,26162185.0
5501101.0,119262.0,30101927.0,26433661.0
5448265.0,120936.0,30108752.0,26151030.0
5503024.0,116781.0,30093494.0,26361313.0
5456622.0,117891.0,30092361.0,26205259.0
5502179.0,118509.0,30108054.0,26389387.0
5497216.0,118076.0,30096138.0,26399718.0
5387685.0,115401.0,29988346.0,25816736.0
5510382.0,119181.0,30095243.0,26519363.0
5472334.0,118861.0,30108303.0,26252609.0
5434774.0,124093.0,30095360.0,26132906.0
5444272.0,129288.0,30097512.0,26131207.0
5515420.0,117632.0,30093280.0,26460856.0
5479887.0,119773.0,30103706.0,26341018.0
5411356.0,116655.0,30092121.0,25990380.0
