CPU9,CPU9,CPU9,CPU9,CPU9,CPU9,CPU10,CPU10,CPU10,CPU10,CPU10,CPU10,CPU11,CPU11,CPU11,CPU11,CPU11,CPU11,CPU12,CPU12,CPU12,CPU12,CPU12,CPU12
INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES,INST_RETIRED.ANY,CPU_CLK_UNHALTED.THREAD,L2_RQSTS.MISS,OFFCORE_REQUESTS.DEMAND_DATA_RD,FP_ARITH_INST_RETIRED.SCALAR_DOUBLE,BR_MISP_RETIRED.ALL_BRANCHES
103930,130866,5123,461,0,751,3142,30546,654,80,0,89,129380747,48608274,246120,27094,724,159403,78261,411403,13941,1256,10,1462
93603,121874,5120,438,0,594,3142,30594,611,84,0,92,129299200,48604905,263629,27063,690,167525,54391,386033,12079,1086,10,1233
104105,127289,5075,457,0,722,3142,26309,676,85,0,93,129014059,48592856,253629,26049,666,166601,60446,402235,14586,1287,10,1473
90613,101421,4126,379,0,512,3142,26042,613,79,0,85,130236337,48602418,257202,27369,729,160689,54240,394662,12091,1078,10,1229
104032,130499,5266,454,0,743,3142,26761,457,59,0,73,127916177,48622520,432660,60772,1162,148269,59958,408606,14512,1293,10,1461
90661,96459,4236,389,0,499,3146,22588,511,74,0,39,132429611,48534761,384721,35727,468,208794,54770,379087,11048,1030,10,1198
104192,128719,5316,477,0,805,9178,64516,2664,242,0,296,133799199,48619889,371255,34522,403,209606,60802,419426,10835,1080,10,1257
90767,100816,4027,350,0,508,3126,25839,631,73,0,95,133507323,48620610,370504,34364,416,214164,61707,431011,12950,1265,10,1429
104227,130983,5196,456,0,729,3133,30796,637,81,0,100,133880787,48634265,378739,35447,430,210006,77529,415652,13544,1226,10,1445
90570,102308,3964,349,0,499,2947,36539,710,96,0,91,132670961,48413884,402986,38551,407,211133,61028,426181,14544,1303,10,1482
106701,161337,6171,501,0,803,3133,39947,650,81,0,94,129885371,48226239,344768,31141,659,213838,54002,376143,12190,1094,10,1226
90541,103412,4045,357,0,516,3133,31640,562,81,0,31,130430728,48634314,333332,30580,704,217493,61953,438845,14635,1294,10,1502
104042,126849,5192,446,0,718,3133,30561,633,83,0,95,122009586,48621265,560704,83152,821,139001,58002,380846,13291,1185,10,1408
90560,102242,4137,377,0,503,3124,30820,639,78,0,97,127204882,48624456,359512,38964,452,148972,54379,384056,12106,1081,10,1224
97997,119657,5032,446,0,696,3137,24721,626,88,0,39,127379523,48549653,354283,38884,444,152105,61503,415371,14732,1309,10,1524
97271,118726,5108,438,0,698,3137,26324,470,59,0,84,127814008,48603116,383687,40683,431,155498,54818,379120,11449,1049,10,1261
97360,117264,5052,447,0,690,3137,25667,578,91,0,39,127853620,48561837,373263,39921,451,146821,61755,452619,10868,1070,10,1307
91023,107887,4014,360,0,521,3137,32115,634,88,0,96,128217834,48645989,327761,34951,466,142314,78253,438062,12189,1096,10,1349
104045,134477,4042,339,0,651,5336,35241,466,60,0,51,128900316,48523813,329766,35417,478,139275,60095,398130,12986,1150,10,1361
93846,129837,5029,414,0,614,2956,30402,775,89,0,89,128306798,48643632,306895,33544,507,137800,59420,401121,14288,1259,10,1443
90964,104365,4060,371,0,511,3137,29766,633,79,0,94,125059282,48610098,424060,60844,1091,148137,54836,387916,12386,1117,10,1275
98214,134070,6305,565,0,736,3138,29005,710,91,0,99,129286836,48601528,277416,26437,682,157284,61134,427905,13645,1241,10,1477
91036,103976,3987,338,0,514,2951,26974,683,82,0,92,129116968,48627046,287402,28059,672,161867,54369,371808,9858,933,10,1135
97884,126109,5932,488,0,756,3138,27427,652,88,0,91,129357675,48607926,254215,24778,741,152616,60988,437602,13339,1195,10,1442
97629,119172,4981,411,0,686,3133,31714,730,98,0,87,129221410,48496446,255675,25127,790,151482,60566,408690,13224,1194,10,1428
